ASP_DEPARTAMENTORESIDENCIA;COD_DEPARTAMENTORESIDENCIA;ASP_CIUDADRESIDENCIA;COD_ASP_CIUDADRESIDENCIA;LONGITUD_CIUDADRESIDENCIA;LATITUD_CIUDADRESIDENCIA
SANTANDER;68;SOCORRO;68755;-73,26113096;6,463690975
SANTANDER;68;SOCORRO;68755;-73,26113096;6,463690975
SANTANDER;68;SUAITA;68770;-73,44031622;6,098353143
SANTANDER;68;SUAITA;68770;-73,44031622;6,098353143
SANTANDER;68;V…LEZ;68861;-73,67452042;6,00758056
SANTANDER;68;V…LEZ;68861;-73,67452042;6,00758056
SANTANDER;68;V…LEZ;68861;-73,67452042;6,00758056
SANTANDER;68;V…LEZ;68861;-73,67452042;6,00758056
SANTANDER;68;V…LEZ;68861;-73,67452042;6,00758056
SANTANDER;68;VILLANUEVA;68872;-73,17350227;6,669292155
SUCRE;70;SAN JUAN DE BETULIA;70702;-75,24299691;9,274572434
SUCRE;70;SAN LUIS DE SINC…;70742;-75,14667204;9,244482443
SUCRE;70;SINCELEJO;70001;-75,38521942;9,300157626
SUCRE;70;SINCELEJO;70001;-75,38521942;9,300157626
SUCRE;70;SINCELEJO;70001;-75,38521942;9,300157626
SUCRE;70;SINCELEJO;70001;-75,38521942;9,300157626
SUCRE;70;SINCELEJO;70001;-75,38521942;9,300157626
SUCRE;70;SINCELEJO;70001;-75,38521942;9,300157626
SUCRE;70;SINCELEJO;70001;-75,38521942;9,300157626
SUCRE;70;SINCELEJO;70001;-75,38521942;9,300157626
SUCRE;70;SUCRE;70771;-74,72206664;8,813572581
TOLIMA;73;ALPUJARRA;73024;-74,93256629;3,391799957
TOLIMA;73;CHAPARRAL;73168;-75,48358221;3,72576111
TOLIMA;73;CHAPARRAL;73168;-75,48358221;3,72576111
TOLIMA;73;CHAPARRAL;73168;-75,48358221;3,72576111
TOLIMA;73;CHAPARRAL;73168;-75,48358221;3,72576111
TOLIMA;73;CUNDAY;73226;-74,69327178;4,059746879
TOLIMA;73;CUNDAY;73226;-74,69327178;4,059746879
TOLIMA;73;CUNDAY;73226;-74,69327178;4,059746879
TOLIMA;73;DOLORES;73236;-74,89743371;3,53844375
TOLIMA;73;ESPINAL;73268;-74,88422578;4,150711732
TOLIMA;73;ESPINAL;73268;-74,88422578;4,150711732
TOLIMA;73;ESPINAL;73268;-74,88422578;4,150711732
TOLIMA;73;ESPINAL;73268;-74,88422578;4,150711732
TOLIMA;73;ESPINAL;73268;-74,88422578;4,150711732
TOLIMA;73;FALAN;73270;-74,95550048;5,119324132
TOLIMA;73;FLANDES;73275;-74,81055536;4,28279453
TOLIMA;73;FLANDES;73275;-74,81055536;4,28279453
TOLIMA;73;FLANDES;73275;-74,81055536;4,28279453
TOLIMA;73;FLANDES;73275;-74,81055536;4,28279453
TOLIMA;73;FRESNO;73283;-75,03619498;5,153587688
TOLIMA;73;FRESNO;73283;-75,03619498;5,153587688
TOLIMA;73;HERVEO;73347;-75,17822503;5,079945225
TOLIMA;73;HERVEO;73347;-75,17822503;5,079945225
TOLIMA;73;HONDA;73349;-74,74176149;5,200982043
TOLIMA;73;HONDA;73349;-74,74176149;5,200982043
TOLIMA;73;HONDA;73349;-74,74176149;5,200982043
TOLIMA;73;HONDA;73349;-74,74176149;5,200982043
TOLIMA;73;HONDA;73349;-74,74176149;5,200982043
TOLIMA;73;HONDA;73349;-74,74176149;5,200982043
TOLIMA;73;HONDA;73349;-74,74176149;5,200982043
TOLIMA;73;HONDA;73349;-74,74176149;5,200982043
TOLIMA;73;HONDA;73349;-74,74176149;5,200982043
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;IBAGU…;73001;-75,19635015;4,439630726
TOLIMA;73;L…RIDA;73408;-74,91160229;4,861051741
TOLIMA;73;L…RIDA;73408;-74,91160229;4,861051741
TOLIMA;73;L…RIDA;73408;-74,91160229;4,861051741
TOLIMA;73;L…RIDA;73408;-74,91160229;4,861051741
TOLIMA;73;L…RIDA;73408;-74,91160229;4,861051741
TOLIMA;73;L…RIDA;73408;-74,91160229;4,861051741
TOLIMA;73;LÕBANO;73411;-75,05322017;4,916113603
TOLIMA;73;LÕBANO;73411;-75,05322017;4,916113603
TOLIMA;73;LÕBANO;73411;-75,05322017;4,916113603
TOLIMA;73;LÕBANO;73411;-75,05322017;4,916113603
TOLIMA;73;LÕBANO;73411;-75,05322017;4,916113603
TOLIMA;73;LÕBANO;73411;-75,05322017;4,916113603
TOLIMA;73;SAN SEBASTI¡N DE MARIQUITA;73443;-74,88933547;5,20016963
TOLIMA;73;SAN SEBASTI¡N DE MARIQUITA;73443;-74,88933547;5,20016963
TOLIMA;73;SAN SEBASTI¡N DE MARIQUITA;73443;-74,88933547;5,20016963
TOLIMA;73;SAN SEBASTI¡N DE MARIQUITA;73443;-74,88933547;5,20016963
TOLIMA;73;SAN SEBASTI¡N DE MARIQUITA;73443;-74,88933547;5,20016963
TOLIMA;73;SAN SEBASTI¡N DE MARIQUITA;73443;-74,88933547;5,20016963
TOLIMA;73;SAN SEBASTI¡N DE MARIQUITA;73443;-74,88933547;5,20016963
TOLIMA;73;SAN SEBASTI¡N DE MARIQUITA;73443;-74,88933547;5,20016963
TOLIMA;73;SAN SEBASTI¡N DE MARIQUITA;73443;-74,88933547;5,20016963
TOLIMA;73;MELGAR;73449;-74,62696619;4,205428002
TOLIMA;73;MELGAR;73449;-74,62696619;4,205428002
TOLIMA;73;MELGAR;73449;-74,62696619;4,205428002
TOLIMA;73;MELGAR;73449;-74,62696619;4,205428002
TOLIMA;73;MELGAR;73449;-74,62696619;4,205428002
TOLIMA;73;MELGAR;73449;-74,62696619;4,205428002
TOLIMA;73;MELGAR;73449;-74,62696619;4,205428002
TOLIMA;73;NATAGAIMA;73483;-75,09059602;3,620513866
TOLIMA;73;NATAGAIMA;73483;-75,09059602;3,620513866
TOLIMA;73;NATAGAIMA;73483;-75,09059602;3,620513866
TOLIMA;73;NATAGAIMA;73483;-75,09059602;3,620513866
TOLIMA;73;ORTEGA;73504;-75,22079414;3,935055941
TOLIMA;73;PLANADAS;73555;-75,64378388;3,197021377
TOLIMA;73;PRADO;73563;-74,92727578;3,74982801
TOLIMA;73;PURIFICACI”N;73585;-74,92662666;3,860338143
TOLIMA;73;VENADILLO;73861;-74,92938381;4,716778068
VALLE DEL CAUCA;76;BUENAVENTURA;76109;-77,02056522;3,873663548
VALLE DEL CAUCA;76;BUENAVENTURA;76109;-77,02056522;3,873663548
VALLE DEL CAUCA;76;CALI;76001;-76,5263912;3,406382184
VALLE DEL CAUCA;76;CALI;76001;-76,5263912;3,406382184
VALLE DEL CAUCA;76;CALI;76001;-76,5263912;3,406382184
VALLE DEL CAUCA;76;CALI;76001;-76,5263912;3,406382184
VALLE DEL CAUCA;76;CALI;76001;-76,5263912;3,406382184
VALLE DEL CAUCA;76;CALI;76001;-76,5263912;3,406382184
VALLE DEL CAUCA;76;CALI;76001;-76,5263912;3,406382184
VALLE DEL CAUCA;76;CALI;76001;-76,5263912;3,406382184
VALLE DEL CAUCA;76;CALI;76001;-76,5263912;3,406382184
VALLE DEL CAUCA;76;CALI;76001;-76,5263912;3,406382184
VALLE DEL CAUCA;76;CALI;76001;-76,5263912;3,406382184
VALLE DEL CAUCA;76;CALI;76001;-76,5263912;3,406382184
VALLE DEL CAUCA;76;CALI;76001;-76,5263912;3,406382184
VALLE DEL CAUCA;76;CALI;76001;-76,5263912;3,406382184
VALLE DEL CAUCA;76;CANDELARIA;76130;-76,34773585;3,409349462
VALLE DEL CAUCA;76;CARTAGO;76147;-75,91151329;4,738521916
VALLE DEL CAUCA;76;CARTAGO;76147;-75,91151329;4,738521916
VALLE DEL CAUCA;76;EL CERRITO;76248;-76,31173408;3,684750275
VALLE DEL CAUCA;76;FLORIDA;76275;-76,23473215;3,324404503
VALLE DEL CAUCA;76;FLORIDA;76275;-76,23473215;3,324404503
VALLE DEL CAUCA;76;JAMUNDÕ;76364;-76,53880955;3,264186341
VALLE DEL CAUCA;76;PALMIRA;76520;-76,29821561;3,532937331
VALLE DEL CAUCA;76;PALMIRA;76520;-76,29821561;3,532937331
VALLE DEL CAUCA;76;PALMIRA;76520;-76,29821561;3,532937331
VALLE DEL CAUCA;76;PALMIRA;76520;-76,29821561;3,532937331
VALLE DEL CAUCA;76;PALMIRA;76520;-76,29821561;3,532937331
VALLE DEL CAUCA;76;PALMIRA;76520;-76,29821561;3,532937331
VALLE DEL CAUCA;76;PALMIRA;76520;-76,29821561;3,532937331
VALLE DEL CAUCA;76;PALMIRA;76520;-76,29821561;3,532937331
VALLE DEL CAUCA;76;PALMIRA;76520;-76,29821561;3,532937331
VALLE DEL CAUCA;76;PALMIRA;76520;-76,29821561;3,532937331
VALLE DEL CAUCA;76;PALMIRA;76520;-76,29821561;3,532937331
VALLE DEL CAUCA;76;PALMIRA;76520;-76,29821561;3,532937331
VALLE DEL CAUCA;76;TULU¡;76834;-76,1971756;4,085358465
VALLE DEL CAUCA;76;TULU¡;76834;-76,1971756;4,085358465
VALLE DEL CAUCA;76;ZARZAL;76895;-76,07174817;4,390428465
VAUP…S;97;MIT⁄;97001;-70,23496026;1,251170789
VICHADA;99;PUERTO CARRE—O;99001;-67,64100704;5,682686147
VICHADA;99;PUERTO CARRE—O;99001;-67,64100704;5,682686147
VICHADA;99;CUMARIBO;99773;-69,79854267;4,444487622
VICHADA;99;PUERTO CARRE—O;99001;-67,4855961;6,185606567
VICHADA;99;PUERTO CARRE—O;99001;-67,4855961;6,185606567
VICHADA;99;PUERTO CARRE—O;99001;-67,4855961;6,185606567
ANTIOQUIA;5;RIONEGRO;5615;-75,37625576;6,14622006
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
CUNDINAMARCA;25;SIBAT…;25740;-74,25874939;4,487871343
CUNDINAMARCA;25;TABIO;25785;-74,09847546;4,916417347
NARI—O;52;GUACHUCAL;52317;-77,73165563;0,960368496
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
SUCRE;70;COROZAL;70215;-75,29202341;9,320684145
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOLÕVAR;13;ALTOS DEL ROSARIO;13030;-74,16523499;8,792466161
BOLÕVAR;13;ALTOS DEL ROSARIO;13030;-74,16523499;8,792466161
BOLÕVAR;13;ALTOS DEL ROSARIO;13030;-74,16523499;8,792466161
BOLÕVAR;13;ALTOS DEL ROSARIO;13030;-74,16523499;8,792466161
BOLÕVAR;13;ALTOS DEL ROSARIO;13030;-74,16523499;8,792466161
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOLÕVAR;13;ARJONA;13052;-75,3455276;10,25724995
BOLÕVAR;13;ARJONA;13052;-75,3455276;10,25724995
BOLÕVAR;13;ARJONA;13052;-75,3455276;10,25724995
BOLÕVAR;13;ARJONA;13052;-75,3455276;10,25724995
BOLÕVAR;13;ARJONA;13052;-75,3455276;10,25724995
BOLÕVAR;13;ARJONA;13052;-75,3455276;10,25724995
BOLÕVAR;13;ARJONA;13052;-75,3455276;10,25724995
BOLÕVAR;13;ARJONA;13052;-75,3455276;10,25724995
BOLÕVAR;13;ARJONA;13052;-75,3455276;10,25724995
BOLÕVAR;13;ARJONA;13052;-75,3455276;10,25724995
BOLÕVAR;13;ARJONA;13052;-75,3455276;10,25724995
BOLÕVAR;13;ARJONA;13052;-75,3455276;10,25724995
BOLÕVAR;13;ARJONA;13052;-75,3455276;10,25724995
BOLÕVAR;13;ARJONA;13052;-75,3455276;10,25724995
SUCRE;70;SINCELEJO;70001;-75,38521942;9,300157626
MAGDALENA;47;EL BANCO;47245;-73,97939172;8,998318274
BOLÕVAR;13;CALAMAR;13140;-74,91380957;10,25102481
BOLÕVAR;13;CALAMAR;13140;-74,91380957;10,25102481
BOLÕVAR;13;CALAMAR;13140;-74,91380957;10,25102481
BOLÕVAR;13;CALAMAR;13140;-74,91380957;10,25102481
BOLÕVAR;13;CALAMAR;13140;-74,91380957;10,25102481
BOLÕVAR;13;CALAMAR;13140;-74,91380957;10,25102481
BOLÕVAR;13;CALAMAR;13140;-74,91380957;10,25102481
ANTIOQUIA;5;SEGOVIA;5736;-74,69906246;7,081082477
BOLÕVAR;13;CARTAGENA DE INDIAS;13001;-75,50122922;10,39881648
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
AMAZONAS;91;LETICIA;91001;-69,94067983;-4,21202317
ANTIOQUIA;5;ARBOLETES;5051;-76,4266804;8,850006266
ANTIOQUIA;5;ARBOLETES;5051;-76,4266804;8,850006266
ANTIOQUIA;5;BELLO;5088;-75,55444758;6,333785562
ANTIOQUIA;5;CAUCASIA;5154;-75,19851434;7,97776037
ANTIOQUIA;5;CISNEROS;5190;-75,08623906;6,538875199
ANTIOQUIA;5;GUARNE;5318;-75,44008804;6,278978898
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;ITAG‹Õ;5360;-75,62972195;6,168158303
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;LA ESTRELLA;5380;-75,64518707;6,15839094
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;MEDELLÕN;5001;-75,57705563;6,24894081
ANTIOQUIA;5;NECOCLÕ;5490;-76,78762125;8,426025281
ANTIOQUIA;5;SABANETA;5631;-75,61535088;6,150892317
ANTIOQUIA;5;YARUMAL;5887;-75,41959841;6,9655797
ARAUCA;81;ARAUCA;81001;-70,76277305;7,077736502
ATL¡NTICO;8;BARRANQUILLA;8001;-74,81878809;10,97964939
ATL¡NTICO;8;BARRANQUILLA;8001;-74,81878809;10,97964939
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
BOGOT¡, D. C.;11;BOGOT¡, D.C.;11001;-74,11391872;4,62457505
